filepath,label,subset
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_14307.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_10184.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09237.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_10908.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_12793.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_09281.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_10607.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11519.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09551.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_08897.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_10973.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_00718.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_14987.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_02033.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_01093.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_04318.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_12623.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11096.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_12398.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_11729.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_04041.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_05760.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_13756.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_11458.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_02999.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_06725.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_06429.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_05828.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_00950.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_05363.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-1(1,1)_04765.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_09054.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_06802.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_14005.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_11470.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_08720.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_11073.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_04456.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_14011.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_09985.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_08443.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_05377.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-1(1,1)_04771.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_05814.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_04539.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_03985.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_05236.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_08303.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_09516.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_09199.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_10791.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_05141.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_02185.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_03524.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_08276.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_11196.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_07145.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_13130.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_07742.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_02782.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_01722.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_11646.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_08874.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_14139.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_10558.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_09502.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_03991.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_05633.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09021.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_06871.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_06619.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_11800.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_03007.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_07904.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_10411.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_14677.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_02972.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12206.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_01604.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_13965.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12212.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_09154.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_05953.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_03518.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_05462.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_10405.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_04873.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09035.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_07513.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_10386.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_07018.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_10564.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_08091.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-1(2)(1,1)_05672.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_02607.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_10960.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_10203.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_09633.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_06500.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_12811.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_09082.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11068.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_09096.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_02797.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_05874.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12561.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_10974.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_08153.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_08458.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_10217.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_04262.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_02613.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_06272.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_12400.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_05588.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_04033.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_06528.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11054.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_12839.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_08505.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_03120.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11732.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_10948.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_08464.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09949.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_07207.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09791.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-1(2)(1,1)_05869.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_10276.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_08439.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_09727.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_11168.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11901.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_11113.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_08053.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_12307.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-1(1,1)_01608.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_01314.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_08456.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_08047.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_07374.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_07811.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_09733.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_02808.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11915.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_07213.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_07412.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_11661.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_07970.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_07736.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_05197.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_11154.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09975.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_07780.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_09006.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_09216.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_07995.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_03338.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_13025.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_05647.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_00398.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_09814.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_13093.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_11632.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_12426.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_10422.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_09800.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_11626.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_13665.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_10436.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_13858.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09365.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_07348.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_11714.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_14689.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_12449.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_09202.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_08411.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_03890.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_05183.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11929.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_02668.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_08423.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_01361.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_08128.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09832.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12011.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_13508.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_04074.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09198.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_10773.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_01247.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_07291.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11242.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_02439.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_02132.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_03727.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_08075.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_13333.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_12844.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_10592.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_05342.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_06825.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_05891.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_03489.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_13520.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_07285.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_07950.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12987.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_01871.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_11101.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_11264.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_16405.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_09394.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_10769.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_08841.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09587.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_13569.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_16411.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_09380.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_08149.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_05761.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_07567.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_06268.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_06469.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11281.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_04457.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_12037.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_09562.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12788.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_08869.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_07089.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09615.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_10344.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_07582.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_04530.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_11356.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_08607.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_08613.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_10999.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09601.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_01894.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_10350.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_13233.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_06254.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_11129.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_02388.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_12420.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_03096.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_06676.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_12004.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_09649.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_09821.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_08866.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_08557.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_06071.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-1(2)(1,1)_07313.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_05715.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_10772.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_08954.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_10766.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_04505.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12171.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_08494.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_09835.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_15178.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12617.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_06662.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_02393.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_01229.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_08682.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_04882.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_06892.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_08968.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_10996.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_05198.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_06491.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_15087.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_13247.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_06485.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_07943.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_05141.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_04896.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_12597.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_10855.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_10190.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_13535.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_13384.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_08325.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_12818.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_06650.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_06004.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_04279.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_12979.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_09205.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09985.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_01710.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_06122.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09991.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09749.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(1,1)_01704.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_13110.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_12631.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_09323.png,9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_06010.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_09395.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_05519.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_08331.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_06644.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_09205.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_04699.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_04392.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09007.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_08319.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_10556.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_07390.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (2)_07843.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_10431.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11493.png",9,dataset_train
"dataset_train/9/(edit) Unit 1 1-5(1)(3,1)_05403.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,2)_11487.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-1(1,1)_04348.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(3,1)_09577.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(2,1)_10425.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_08909.png",9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(4,1)_09013.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_12059.png,9,dataset_train
"dataset_train/9/(cali.) Unit 1 1-2(1,1)_07384.png",9,dataset_train
dataset_train/9/(cali.) 20150212 HXND 2-3 (1)_05525.png,9,dataset_train
"dataset_train/9/(edit) Unit 1 1-2(4,1)_02835.png",9,dataset_train
